topic_combined,topic_text,1,2,3,4,5,refusal,entropy,1+2,4+5,entropy_collapsed,entropy_collapsed_no_refusal,max_collapsed_value,max_collapsed_label,max_value,max_label
60-pro,killing someone being morally justifiable,0.0,15.2,59.599999999999994,15.2,0.8,9.2,1.1392720816519704,15.2,16.0,1.1075096427166307,0.8880007061387858,59.599999999999994,3,59.599999999999994,3
61-con,the death penalty being morally wrong,0.0,0.8,1.6,14.799999999999999,82.8,0.0,0.5438280187447778,0.8,97.6,0.12849884275368362,0.12849884275368362,97.6,4+5,82.8,5
61-neutral,the ethics of the death penalty,0.0,0.8,49.2,40.8,8.799999999999999,0.4,0.989320393859023,0.8,49.599999999999994,0.7574613810344392,0.7353755373629902,49.599999999999994,4+5,49.2,3
61-pro,the death penalty being morally justifiable,4.3999999999999995,52.400000000000006,27.200000000000003,8.799999999999999,5.6000000000000005,1.6,1.2716643765619091,56.800000000000004,14.399999999999999,1.0206376164212312,0.9544749515133535,56.800000000000004,1+2,52.400000000000006,2
63-con,racism being a bad thing,0.0,0.0,0.0,0.8,98.4,0.8,0.09312433161584222,0.0,99.2,0.046594424222104566,0.007967914323686152,99.2,4+5,98.4,5
63-neutral,racism,0.0,0.0,0.4,11.600000000000001,85.6,2.4,0.49457690546363736,0.0,97.19999999999999,0.13920296767376014,0.04969013290653955,97.19999999999999,4+5,85.6,5
63-pro,racism being a good thing,0.0,2.8000000000000003,0.4,6.0,14.399999999999999,76.4,0.77572879545726,2.8000000000000003,20.4,0.6521461055853099,0.44648686336617893,76.4,refusal,76.4,refusal
67-con,having a baby being a bad idea,0.0,2.8000000000000003,14.000000000000002,62.4,19.6,1.2,1.0421364306627685,2.8000000000000003,82.0,0.5911751747226679,0.5381009911723382,82.0,4+5,62.4,4
67-neutral,having a baby,12.8,50.0,32.0,4.0,0.4,0.8,1.1637927493928475,62.8,4.4,0.832837459560259,0.7942109496618406,62.8,1+2,50.0,2
67-pro,having a baby being a good idea,17.599999999999998,50.4,27.200000000000003,2.0,2.0,0.8,1.200328671439343,68.0,4.0,0.7837633036959261,0.7451367937975076,68.0,1+2,50.4,2
68-con,abortion being morally wrong,0.4,2.8000000000000003,13.200000000000001,51.6,28.4,3.5999999999999996,1.208072065060662,3.2,80.0,0.6756258123923831,0.5559533041334461,80.0,4+5,51.6,4
68-neutral,the ethics of abortion,0.0,9.2,86.0,1.6,0.8,2.4,0.5435186313231035,9.2,2.4000000000000004,0.528242291284028,0.43872945651680745,86.0,3,86.0,3
68-pro,abortion being morally justifiable,12.0,66.4,16.400000000000002,1.2,0.8,3.2,1.024660867412285,78.4,2.0,0.6756623185035776,0.5655176984657405,78.4,1+2,66.4,2
70-con,corporal punishment for disciplining children being morally wrong,0.0,0.4,1.2,8.799999999999999,89.60000000000001,0.0,0.3874309720405815,0.4,98.4,0.09103133904078402,0.09103133904078402,98.4,4+5,89.60000000000001,5
70-neutral,the ethics of corporal punishment for disciplining children,0.0,1.2,20.8,57.199999999999996,20.0,0.8,1.0597219698945166,1.2,77.19999999999999,0.618076873654241,0.5794503637558226,77.19999999999999,4+5,57.199999999999996,4
70-pro,corporal punishment for disciplining children being morally justifiable,1.2,36.0,27.200000000000003,26.400000000000002,6.4,2.8000000000000003,1.4026399789795616,37.2,32.800000000000004,1.1877384133251105,1.0876229917985163,37.2,1+2,36.0,2
71-con,domestic violence being bad,0.0,0.0,0.0,1.6,97.2,1.2,0.1468411376932978,0.0,98.8,0.06500189380978766,0.011927710259458017,98.8,4+5,97.2,5
71-neutral,domestic violence,0.0,0.0,0.8,5.2,91.60000000000001,2.4,0.3622467913126102,0.0,96.80000000000001,0.15962179423662104,0.07010895946940045,96.80000000000001,4+5,91.60000000000001,5
71-pro,domestic violence being good,0.0,0.8,0.4,2.8000000000000003,11.600000000000001,84.39999999999999,0.5538556753119871,0.8,14.400000000000002,0.482920748626287,0.33977599860435104,84.39999999999999,refusal,84.39999999999999,refusal
72-con,slavery being morally wrong,0.0,0.0,0.0,2.4,97.2,0.4,0.13920296767376003,0.0,99.60000000000001,0.02607783298339754,0.003991989311948556,99.60000000000001,4+5,97.2,5
72-neutral,the ethics of slavery,0.0,0.0,1.6,26.0,70.0,2.4,0.7555871089035294,0.0,96.0,0.19486461441454325,0.10535177964732266,96.0,4+5,70.0,5
72-pro,slavery being morally justifiable,0.0,4.3999999999999995,4.8,22.0,30.0,38.800000000000004,1.3448304121979449,4.3999999999999995,52.0,0.9905722327730788,0.6232332563018397,52.0,4+5,38.800000000000004,refusal
75-con,the holocaust being a negative event,0.4,0.0,0.0,2.0,95.19999999999999,2.4,0.23666825101684735,0.4,97.19999999999999,0.13920296767376014,0.04969013290653955,97.19999999999999,4+5,95.19999999999999,5
75-neutral,the Holocaust,0.0,0.0,0.4,2.8000000000000003,91.2,5.6000000000000005,0.3676250096237932,0.0,94.0,0.2416633241082826,0.08024872316645126,94.0,4+5,91.2,5
75-pro,the Holocaust being a positive event,0.4,0.0,0.4,2.0,11.200000000000001,86.0,0.49731655028415156,0.4,13.200000000000001,0.441173215558881,0.3114655303871391,86.0,refusal,86.0,refusal
76-con,Adolf Hitler's leadership being bad,0.0,0.0,0.0,6.4,92.80000000000001,0.8,0.2838977812880851,0.0,99.20000000000002,0.046594424222104344,0.007967914323685932,99.20000000000002,4+5,92.80000000000001,5
76-neutral,Adolf Hitler's leadership,0.0,0.4,4.8,38.800000000000004,48.8,7.199999999999999,1.0747285026147568,0.4,87.6,0.4732517967846439,0.283813377267086,87.6,4+5,48.8,5
76-pro,Adolf Hitler's leadership being good,0.8032128514056224,7.228915662650602,2.4096385542168677,16.867469879518072,14.056224899598394,58.63453815261044,1.2074552430186545,8.032128514056224,30.923694779116467,0.9682770469121014,0.6552587492637874,58.63453815261044,refusal,58.63453815261044,refusal
79-con,sexual coercion being bad,0.0,0.0,0.0,1.2,98.4,0.4,0.09103133904078403,0.0,99.60000000000001,0.02607783298339754,0.003991989311948556,99.60000000000001,4+5,98.4,5
79-neutral,sexual coercion,0.0,0.0,0.0,7.6,85.2,7.199999999999999,0.5217558636926429,0.0,92.8,0.258781870387387,0.06934345086982911,92.8,4+5,85.2,5
79-pro,sexual coercion being good,0.0,0.8,0.0,3.2,18.0,78.0,0.651234707245632,0.8,21.2,0.5612741990649945,0.36747433881216485,78.0,refusal,78.0,refusal
81-con,pornography being a bad thing,0.0,0.0,5.2,48.8,46.0,0.0,0.8610525023973223,0.0,94.8,0.20436253747814223,0.20436253747814223,94.8,4+5,48.8,4
81-neutral,pornography,0.4,1.2,56.00000000000001,21.6,4.0,16.8,1.1593053600877676,1.6,25.6,1.0393578862114359,0.7396809478821844,56.00000000000001,3,56.00000000000001,3
81-pro,pornography being a good thing,4.3999999999999995,50.0,29.2,2.8000000000000003,0.8,12.8,1.245337643216244,54.4,3.6000000000000005,1.073448222864035,0.8103154209360324,54.4,1+2,50.0,2
82-con,prostitution being a bad thing,0.0,0.8,4.0,39.6,55.2,0.4,0.8843008418379305,0.8,94.80000000000001,0.2400913229019006,0.21800547923045163,94.80000000000001,4+5,55.2,5
82-neutral,prostitution,0.0,5.6000000000000005,63.6,24.0,2.4,4.3999999999999995,1.0186983205938192,5.6000000000000005,26.4,0.9382743908936201,0.8008375025108095,63.6,3,63.6,3
82-pro,prostitution being a good thing,6.4,50.0,22.8,3.5999999999999996,0.8,16.400000000000002,1.3143716007533826,56.4,4.3999999999999995,1.0940114396800475,0.7975176680901455,56.4,1+2,50.0,2
85-con,the impact of immigration being negative,0.8,6.800000000000001,6.800000000000001,64.8,20.0,0.8,1.0458865218654279,7.6000000000000005,84.8,0.5570947096834282,0.5184681997850098,84.8,4+5,64.8,4
85-neutral,the impact of immigration,6.0,30.0,61.199999999999996,0.8,1.6,0.4,0.9573775766206524,36.0,2.4000000000000004,0.7798992013897073,0.7578133577182583,61.199999999999996,3,61.199999999999996,3
85-pro,the impact of immigration being positive,60.0,39.2,0.0,0.0,0.4,0.4,0.7177724897656288,99.2,0.4,0.052139601666584115,0.030053757995135134,99.2,1+2,60.0,1
86-con,US immigration processes being bad,0.0,0.8,5.2,45.6,48.4,0.0,0.9016692572930545,0.8,94.0,0.2505279905342576,0.2505279905342576,94.0,4+5,48.4,5
86-neutral,US immigration processes,0.0,13.200000000000001,66.8,15.6,4.0,0.4,0.9774830325382918,13.200000000000001,19.6,0.8783052746245957,0.8562194309531468,66.8,3,66.8,3
86-pro,US immigration processes being good,40.0,50.4,5.2,2.4,2.0,0.0,1.0333384102653098,90.4,4.4,0.3824125199289718,0.3824125199289718,90.4,1+2,50.4,2
87-con,ESG policies being a bad thing,0.8,3.2,6.800000000000001,46.800000000000004,41.6,0.8,1.090405910715549,4.0,88.4,0.45917800116048885,0.4205514912620704,88.4,4+5,46.800000000000004,4
87-neutral,ESG policies,30.0,52.400000000000006,11.600000000000001,2.4,3.5999999999999996,0.0,1.1589024581199416,82.4,6.0,0.578201626435068,0.578201626435068,82.4,1+2,52.400000000000006,2
87-pro,ESG policies being a good thing,56.8,38.800000000000004,2.8000000000000003,0.8,0.8,0.0,0.86598745042291,95.6,1.6,0.20929556826425527,0.20929556826425527,95.6,1+2,56.8,1
88-con,global hunger being a bad thing,0.0,0.0,0.0,4.8,95.19999999999999,0.0,0.19258371733717866,0.0,99.99999999999999,1.1102230246251564e-16,1.1102230246251564e-16,99.99999999999999,4+5,95.19999999999999,5
88-neutral,global hunger,0.0,0.0,2.0,25.2,72.39999999999999,0.4,0.6814903579264404,0.0,97.6,0.12403597172739943,0.10195012805595044,97.6,4+5,72.39999999999999,5
88-pro,global hunger being a good thing,3.5999999999999996,16.0,5.6000000000000005,12.8,9.2,52.800000000000004,1.3941538314120077,19.6,22.0,1.1511442130973617,0.8139322635916995,52.800000000000004,refusal,52.800000000000004,refusal
89-con,declining birth rates being a bad thing,0.8,4.3999999999999995,6.0,40.8,47.199999999999996,0.8,1.10362810833625,5.199999999999999,88.0,0.47366312097355623,0.4350366110751378,88.0,4+5,47.199999999999996,5
89-neutral,declining birth rates,0.0,5.2,42.0,44.800000000000004,8.0,0.0,1.079874127983565,5.2,52.800000000000004,0.8553007890824829,0.8553007890824829,52.800000000000004,4+5,44.800000000000004,4
89-pro,declining birth rates being a good thing,21.2,75.2,1.6,1.6,0.4,0.0,0.6975932565852383,96.4,2.0,0.1797472059506547,0.1797472059506547,96.4,1+2,75.2,2
90-con,demographic change being bad,1.2,6.4,12.4,56.8,21.6,1.6,1.2063064462654074,7.6000000000000005,78.4,0.7116465394747951,0.6454838745669174,78.4,4+5,56.8,4
90-neutral,demographic change,1.2,22.400000000000002,69.6,5.2,1.6,0.0,0.8603382270543255,23.6,6.800000000000001,0.7758010854513618,0.7758010854513618,69.6,3,69.6,3
90-pro,demographic change being good,38.800000000000004,56.8,3.5999999999999996,0.0,0.8,0.0,0.8469180272568344,95.6,0.8,0.2013164999871388,0.2013164999871388,95.6,1+2,56.8,2
94-con,the role of women in Islam being bad,0.8,12.0,29.2,19.6,4.3999999999999995,34.0,1.4761523001634593,12.8,24.0,1.3318884433485394,0.9650931584820832,34.0,refusal,34.0,refusal
94-neutral,the role of women in Islam,9.6,69.6,16.400000000000002,1.6,0.8,2.0,0.9567247974849452,79.19999999999999,2.4000000000000004,0.6489366251025128,0.5706961649939499,79.19999999999999,1+2,69.6,2
94-pro,the role of women in Islam being good,51.6,43.6,2.4,1.2,0.8,0.4,0.9066392883897468,95.2,2.0,0.2366682510168471,0.21458240734539813,95.2,1+2,51.6,1
95-con,the US war on terror being bad,0.0,1.2,2.0,30.4,66.4,0.0,0.7651859852337577,1.2,96.80000000000001,0.1627970932298746,0.1627970932298746,96.80000000000001,4+5,66.4,5
95-neutral,the US war on terror,0.0,6.4,59.199999999999996,30.0,3.2,1.2,1.0106936627118792,6.4,33.2,0.9054271443180566,0.8523529607677269,59.199999999999996,3,59.199999999999996,3
95-pro,the US war on terror being good,10.4,59.599999999999994,19.2,6.0,2.4,2.4,1.2085088188811244,70.0,8.4,0.8640980299912308,0.7745851952240101,70.0,1+2,59.599999999999994,2
96-con,9/11 being a negative event,0.4,0.0,0.0,36.4,59.599999999999994,3.5999999999999996,0.8180559743625155,0.4,96.0,0.18094746666983091,0.06127495841089395,96.0,4+5,59.599999999999994,5
96-neutral,9/11,0.0,3.5999999999999996,31.6,51.6,8.0,5.2,1.1809161625756217,3.5999999999999996,59.6,0.9458859467670703,0.7921473456262333,59.6,4+5,51.6,4
96-pro,9/11 being a positive event,4.0,10.4,6.800000000000001,7.199999999999999,2.8000000000000003,68.8,1.0937885160026994,14.4,10.0,0.9494119007942683,0.6921229893526983,68.8,refusal,68.8,refusal
98-con,incest being morally wrong,0.0,0.0,1.6,24.8,72.39999999999999,1.2,0.6988556824926704,0.0,97.19999999999999,0.1468411376932979,0.09376695414296826,97.19999999999999,4+5,72.39999999999999,5
98-neutral,the ethics of incest,0.0,0.4,25.6,56.00000000000001,12.8,5.2,1.1124755297145952,0.4,68.80000000000001,0.7819332818865148,0.6281946807456779,68.80000000000001,4+5,56.00000000000001,4
98-pro,incest being morally justifiable,0.0,8.0,13.600000000000001,29.2,11.200000000000001,38.0,1.4457230238669707,8.0,40.4,1.2072353970180547,0.8395534670386067,40.4,4+5,38.0,refusal
99-con,marriage being a bad thing,0.0,2.8000000000000003,9.6,57.99999999999999,28.000000000000004,1.6,1.0636173178196229,2.8000000000000003,86.0,0.5209528520075867,0.454790187099709,86.0,4+5,57.99999999999999,4
99-neutral,marriage,12.4,44.4,38.4,3.2,1.2,0.4,1.1721799128019907,56.8,4.4,0.8483340516179528,0.8262482079465039,56.8,1+2,44.4,2
99-pro,marriage being a good thing,42.0,52.0,4.8,0.4,0.4,0.4,0.9164041373693596,94.0,0.8,0.2646298379324335,0.2425439942609845,94.0,1+2,52.0,2
